716234,occ,,,76879,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Chadian,,345.3,345,Somerville et al.,1992,25995,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Clonalvy Buildup, Dublin",,Reef 3650,-6.333333,53.583332,gplates,315,mid,-13.74,-33.1,scotese,315,mid,-2.69,-9.11,seton,not computable using this model,,,,IE,,Lane,,,"massive buildup facies with thin bioclast layers alternating with  micritic laminae, bioclast layers with concentrations of kamaenids, ostracods, or Koninckopora","""limestone""",,lithified,,,,,,,,"massive buildup facies with thin bioclast layers alternating with  micritic laminae, bioclast layers with concentrations of kamaenids, ostracods, or Koninckopora","""limestone""",,lithified,,,,,,,,intrashelf/intraplatform reef,,"The buildups developed on the Milverton carbonate platform, whereas the Waulsortian buildups in the S Co. Dublin developed in a deeper ramp setting of the Dublin Basin.",Visean,"I. D. Somerville, N. A. H. Pickard, and P. Strogen, G. L. Jones. 1992. Early to mid-Visean shallow water platform buildups, north Co. Dublin, Ireland. Geological Journal 27:151-172",06/12/2007 05:04,06/12/2007 07:04
716270,occ,,,76881,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Holkerian,,342.8,339.4,Somerville et al.,1992,25995,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Hoare's Rock Buildup, Dublin",,Reef 3652,-6.4,53.566666,gplates,315,mid,-12.82,-32.31,scotese,315,mid,-2.11,-7.45,seton,not computable using this model,,,,IE,,Holmpatrick,,,"buildup sediments in a 3 m high and 10 m wide outcrop, crinoids are the only conspicuous macrofauna, bryozoans relatively common","""limestone""",,lithified,,,,,,,,"buildup sediments in a 3 m high and 10 m wide outcrop, crinoids are the only conspicuous macrofauna, bryozoans relatively common","""limestone""",,lithified,,,,,,,,intrashelf/intraplatform reef,,"The buildups developed on the Milverton carbonate platform, whereas the Waulsortian buildups in the S Co. Dublin developed in a deeper ramp setting of the Dublin Basin.",Visean,"I. D. Somerville, N. A. H. Pickard, and P. Strogen, G. L. Jones. 1992. Early to mid-Visean shallow water platform buildups, north Co. Dublin, Ireland. Geological Journal 27:151-172",06/12/2007 05:35,06/12/2007 07:35
716541,occ,,,76916,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Tournaisian,Chadian,358.9,345,Somerville et al.,1992,26019,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Dublin Basin, Waulsortian buildups",,Reef 2145,-6.916667,53.616669,gplates,313,mid,-15.83,-34.53,scotese,313,mid,-3.62,-12.4,seton,not computable using this model,,,,IE,,Feltrim,,,up to 5 Waulsortian bank intervals with thin interbank limestones and shales,wackestone,,lithified,,,lime mudstone,,lithified,,,up to 5 Waulsortian bank intervals with thin interbank limestones and shales,wackestone,,lithified,,,lime mudstone,,lithified,,,"reef, buildup or bioherm",,"Lees and Miller 1985 buildup assemblages C and/or D, moderately shallow water (<200 m water depth) just below and within the photic zone",Tournaisian,"I. D. Somerville, P. Strogen, and G. L. Jones. 1992. Mid-Dinantian Waulsortian buildups in the Dublin Basin, Ireland. Sedimentary Geology 79:91-116",10/12/2007 04:28,10/12/2007 06:28
1358542,occ,,,184606,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Mississippian,,358.9,323.2,Staatz and Albee,1966,61867,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,1205-middle,,,-111.332779,43.663055,gplates,101,mid,-53.29,-11.37,scotese,132,mid,-46.93,1.08,seton,not computable using this model,,,,US,FED,Lodgepole Limestone,,,"Limestone, blue-gray (weathers somewhat whitish gray), mainly fine grained; beds 2-6 in. thick; a little silt along some bedding planes. A few coarse-grained beds made up of fossil debris. ","""limestone""","fine,gray,blue",lithified,silty,,,,,,,"Limestone, blue-gray (weathers somewhat whitish gray), mainly fine grained; beds 2-6 in. thick; a little silt along some bedding planes. A few coarse-grained beds made up of fossil debris. ","""limestone""","fine,gray,blue",lithified,silty,,,,,,,marine indet.,,,-,"M. H. Staatz and H. F. Albee. 1966. Geology of the Garns Mountain Quadrangle Bonneville, Madison, and Teton Counties, Idaho. United States Geological Survey Bulletin. US Government Print Office. (1205)",13/03/2017 16:23,13/03/2017 16:23
82662,occ,,,5930,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Kinderhookian,,358.9,353.8,Stainbrook,1950,376,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,McCraney collection 2,,First creek north of Pigeon Creek,-91.261108,39.75528,gplates,101,mid,-54.91,-29.85,scotese,101,mid,-37.64,-23.18,seton,not computable using this model,,,,US,,McCraney Limestone,,,"lithographic, with thin shaley interbeds/partings.",lime mudstone,,lithified,silty,,"""shale""",,,,,"lithographic, with thin shaley interbeds/partings.",lime mudstone,,lithified,silty,,"""shale""",,,,,shallow subtidal indet.,cratonic basin,,Tournaisian,M. A. Stainbrook. 1950. The fauna and correlation of the McCraney Limestone of Iowa and Illinois. American Journal of Science 248(3):194-213,17/12/1999 15:30,17/12/1999 17:30
82681,occ,,,5931,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Kinderhookian,,358.9,353.8,Stainbrook,1950,376,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Seehorn Hollow, McCraney collection 3",,,-91.261108,39.75528,gplates,101,mid,-54.91,-29.85,scotese,101,mid,-37.64,-23.18,seton,not computable using this model,,,,US,,McCraney Limestone,,,"lithographic, with thin shaley interbeds/partings.",lime mudstone,,lithified,silty,,"""shale""",,,,,"lithographic, with thin shaley interbeds/partings.",lime mudstone,,lithified,silty,,"""shale""",,,,,shallow subtidal indet.,cratonic basin,,Tournaisian,M. A. Stainbrook. 1950. The fauna and correlation of the McCraney Limestone of Iowa and Illinois. American Journal of Science 248(3):194-213,17/12/1999 15:40,17/12/1999 17:40
82689,occ,,,5932,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Kinderhookian,,358.9,353.8,Stainbrook,1950,376,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,Starr Cave,,,-91.112778,40.807499,gplates,101,mid,-53.81,-29.39,scotese,101,mid,-36.94,-22.34,seton,not computable using this model,,,,US,,McCraney Limestone,,,"lithographic, with thin shaley interbeds/partings.",lime mudstone,,lithified,silty,,"""shale""",,,,,"lithographic, with thin shaley interbeds/partings.",lime mudstone,,lithified,silty,,"""shale""",,,,,shallow subtidal indet.,cratonic basin,,Tournaisian,M. A. Stainbrook. 1950. The fauna and correlation of the McCraney Limestone of Iowa and Illinois. American Journal of Science 248(3):194-213,17/12/1999 15:44,17/12/1999 17:44
82712,occ,,,5933,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Kinderhookian,,358.9,353.8,Stainbrook,1950,376,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,Unspecified in Iowa,,,-93.328331,42.683334,gplates,101,mid,-52.99,-27,scotese,101,mid,-37.38,-19.88,seton,not computable using this model,,,,US,,McCraney Limestone,,,"lithographic, with thin shaley interbeds/partings.",lime mudstone,,lithified,silty,,"""shale""",,,,,"lithographic, with thin shaley interbeds/partings.",lime mudstone,,lithified,silty,,"""shale""",,,,,shallow subtidal indet.,cratonic basin,,Tournaisian,M. A. Stainbrook. 1950. The fauna and correlation of the McCraney Limestone of Iowa and Illinois. American Journal of Science 248(3):194-213,17/12/1999 15:52,17/12/1999 17:52
1609841,occ,,,227702,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Frasnian,,382.7,372.2,Stichling et al.,2022,82840,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,Beul Beds MF-B4,,,7.871052,51.389473,gplates,315,mid,-10.36,-20.97,scotese,315,mid,6.63,-19.66,seton,not computable using this model,,,,DE,,Beul,,,"organic-rich, bioclastic wacke-packstone;\r\nexamples: B5, B6, B7, B8a, B8b, B10a, B10b, samples B10c-1, B11-1, B12b;\r\ncharacteristic feature is presence of subordinate open water biota, bioturbation, dominance of fine debris, and of isolated, variably sized fragments of reef builders presenting ""reef gardens""",wackestone,,,,Y,packstone,,,,Y,"organic-rich, bioclastic wacke-packstone;\r\nexamples: B5, B6, B7, B8a, B8b, B10a, B10b, samples B10c-1, B11-1, B12b;\r\ncharacteristic feature is presence of subordinate open water biota, bioturbation, dominance of fine debris, and of isolated, variably sized fragments of reef builders presenting ""reef gardens""",wackestone,,,,Y,packstone,,,,Y,"reef, buildup or bioherm",,eutrophic reefal facies with moderate water agitation and open water influx,Frasnian,"S. Stichling, R. T. Becker, and S. Hartenfels, Z. S. Aboussalam, A. May. 2022. Drowning, extinction, and subsequent facies development of the Devonian Hönne Valley Reef (northern Rhenish Massif, Germany). Palaeobiodiversity and Palaeoenvironments 102(3):629-696",27/10/2022 05:34,27/10/2022 05:48
1609964,occ,,,227712,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Frasnian,,382.7,372.2,Stichling et al.,2022,82840,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,Beul Beds MF-B5c,,,7.871052,51.389473,gplates,315,mid,-10.36,-20.97,scotese,315,mid,6.63,-19.66,seton,not computable using this model,,,,DE,,Beul,,,"organic-rich alveolitid-gastropod floatstone, dark, bioturbated wacke-packstone matrix;\r\nexamples: Bed B8a, sample B11-2;\r\nlight- to dark grey, thin bedded limestones, moderately common to very abundant reef builders; in many variants, reef builders float in fine-grained matrix (destructed coral reef gardens); variants MF-B5a to MF-5i grade into each other",floatstone,,,,Y,,,,,,"organic-rich alveolitid-gastropod floatstone, dark, bioturbated wacke-packstone matrix;\r\nexamples: Bed B8a, sample B11-2;\r\nlight- to dark grey, thin bedded limestones, moderately common to very abundant reef builders; in many variants, reef builders float in fine-grained matrix (destructed coral reef gardens); variants MF-B5a to MF-5i grade into each other",floatstone,,,,Y,,,,,,platform/shelf-margin reef,,"deposition on a drowned platform below the fair-weather base, persisting influence of storms",Frasnian,"S. Stichling, R. T. Becker, and S. Hartenfels, Z. S. Aboussalam, A. May. 2022. Drowning, extinction, and subsequent facies development of the Devonian Hönne Valley Reef (northern Rhenish Massif, Germany). Palaeobiodiversity and Palaeoenvironments 102(3):629-696",28/10/2022 04:57,28/10/2022 04:57
1610032,occ,,,227715,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Frasnian,,382.7,372.2,Stichling et al.,2022,82840,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,Beul Beds MF-B5e,,,7.871052,51.389473,gplates,315,mid,-10.36,-20.97,scotese,315,mid,6.63,-19.66,seton,not computable using this model,,,,DE,,Beul,,,"alveolitid-thamnoporoid floatstone, light to middle grey mudstone or bioclastic and micritic wackestone matrix; intergradation to MF-B5a, MF-B5d, MF-B5h, MF-B5i;\r\nexamples: Beds B11-3, B13 undifferentiated, B13e-3, top reef 2C, top biostrome;\r\nlight- to dark grey, thin bedded limestones, moderately common to very abundant reef builders; in many variants, reef builders float in fine-grained matrix (destructed coral reef gardens); variants MF-B5a to MF-5i grade into each other",floatstone,,,,Y,,,,,,"alveolitid-thamnoporoid floatstone, light to middle grey mudstone or bioclastic and micritic wackestone matrix; intergradation to MF-B5a, MF-B5d, MF-B5h, MF-B5i;\r\nexamples: Beds B11-3, B13 undifferentiated, B13e-3, top reef 2C, top biostrome;\r\nlight- to dark grey, thin bedded limestones, moderately common to very abundant reef builders; in many variants, reef builders float in fine-grained matrix (destructed coral reef gardens); variants MF-B5a to MF-5i grade into each other",floatstone,,,,Y,,,,,,platform/shelf-margin reef,,"deposition on a drowned platform below the fair-weather base, persisting influence of storms",Frasnian,"S. Stichling, R. T. Becker, and S. Hartenfels, Z. S. Aboussalam, A. May. 2022. Drowning, extinction, and subsequent facies development of the Devonian Hönne Valley Reef (northern Rhenish Massif, Germany). Palaeobiodiversity and Palaeoenvironments 102(3):629-696",28/10/2022 05:22,28/10/2022 05:22
1610047,occ,,,227716,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Frasnian,,382.7,372.2,Stichling et al.,2022,82840,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,Core B102 MF-B5e,,,7.858993,51.392551,gplates,315,mid,-10.37,-20.97,scotese,315,mid,6.62,-19.67,seton,not computable using this model,,,,DE,,Hagen-Balve,,Eisborn,"alveolitid-thamnoporoid floatstone, light to middle grey mudstone or bioclastic and micritic wackestone matrix; intergradation to MF-B5a, MF-B5d, MF-B5h, MF-B5i;\r\nexamples: Beds -26, -27;\r\nlight- to dark grey, thin bedded limestones, moderately common to very abundant reef builders; in many variants, reef builders float in fine-grained matrix (destructed coral reef gardens); variants MF-B5a to MF-5i grade into each other",floatstone,,,,Y,,,,,,"alveolitid-thamnoporoid floatstone, light to middle grey mudstone or bioclastic and micritic wackestone matrix; intergradation to MF-B5a, MF-B5d, MF-B5h, MF-B5i;\r\nexamples: Beds -26, -27;\r\nlight- to dark grey, thin bedded limestones, moderately common to very abundant reef builders; in many variants, reef builders float in fine-grained matrix (destructed coral reef gardens); variants MF-B5a to MF-5i grade into each other",floatstone,,,,Y,,,,,,platform/shelf-margin reef,,"deposition on a drowned platform below the fair-weather base, persisting influence of storms",Frasnian,"S. Stichling, R. T. Becker, and S. Hartenfels, Z. S. Aboussalam, A. May. 2022. Drowning, extinction, and subsequent facies development of the Devonian Hönne Valley Reef (northern Rhenish Massif, Germany). Palaeobiodiversity and Palaeoenvironments 102(3):629-696",28/10/2022 05:28,28/10/2022 05:28
1610050,occ,,,227716,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Frasnian,,382.7,372.2,Stichling et al.,2022,82840,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,Core B102 MF-B5e,,,7.858993,51.392551,gplates,315,mid,-10.37,-20.97,scotese,315,mid,6.62,-19.67,seton,not computable using this model,,,,DE,,Hagen-Balve,,Eisborn,"alveolitid-thamnoporoid floatstone, light to middle grey mudstone or bioclastic and micritic wackestone matrix; intergradation to MF-B5a, MF-B5d, MF-B5h, MF-B5i;\r\nexamples: Beds -26, -27;\r\nlight- to dark grey, thin bedded limestones, moderately common to very abundant reef builders; in many variants, reef builders float in fine-grained matrix (destructed coral reef gardens); variants MF-B5a to MF-5i grade into each other",floatstone,,,,Y,,,,,,"alveolitid-thamnoporoid floatstone, light to middle grey mudstone or bioclastic and micritic wackestone matrix; intergradation to MF-B5a, MF-B5d, MF-B5h, MF-B5i;\r\nexamples: Beds -26, -27;\r\nlight- to dark grey, thin bedded limestones, moderately common to very abundant reef builders; in many variants, reef builders float in fine-grained matrix (destructed coral reef gardens); variants MF-B5a to MF-5i grade into each other",floatstone,,,,Y,,,,,,platform/shelf-margin reef,,"deposition on a drowned platform below the fair-weather base, persisting influence of storms",Frasnian,"S. Stichling, R. T. Becker, and S. Hartenfels, Z. S. Aboussalam, A. May. 2022. Drowning, extinction, and subsequent facies development of the Devonian Hönne Valley Reef (northern Rhenish Massif, Germany). Palaeobiodiversity and Palaeoenvironments 102(3):629-696",28/10/2022 05:28,28/10/2022 05:28
1610069,occ,,,227718,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Frasnian,,382.7,372.2,Stichling et al.,2022,82840,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,Beul Beds MF-B5f,,,7.871052,51.389473,gplates,315,mid,-10.36,-20.97,scotese,315,mid,6.63,-19.66,seton,not computable using this model,,,,DE,,Beul,,,"organic-rich rugose floatstone, dark grey wacke-packstone matrix; grading into MF-B5g;\r\nexamples: Beds B7;\r\nlight- to dark grey, thin bedded limestones, moderately common to very abundant reef builders; in many variants, reef builders float in fine-grained matrix (destructed coral reef gardens); variants MF-B5a to MF-5i grade into each other",floatstone,,,,Y,,,,,,"organic-rich rugose floatstone, dark grey wacke-packstone matrix; grading into MF-B5g;\r\nexamples: Beds B7;\r\nlight- to dark grey, thin bedded limestones, moderately common to very abundant reef builders; in many variants, reef builders float in fine-grained matrix (destructed coral reef gardens); variants MF-B5a to MF-5i grade into each other",floatstone,,,,Y,,,,,,platform/shelf-margin reef,,"deposition on a drowned platform below the fair-weather base, persisting influence of storms",Frasnian,"S. Stichling, R. T. Becker, and S. Hartenfels, Z. S. Aboussalam, A. May. 2022. Drowning, extinction, and subsequent facies development of the Devonian Hönne Valley Reef (northern Rhenish Massif, Germany). Palaeobiodiversity and Palaeoenvironments 102(3):629-696",28/10/2022 05:39,28/10/2022 05:39
89934,occ,,,6706,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Ludfordian,,425.6,423,Suchomel,1975,404,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Pipe Creek Jr. Reef, Pipe Creek Jr. quarry, Grant County",,Reef 1431,-85.800003,40.416668,gplates,101,mid,-77.27,-28.1,scotese,101,mid,-49.56,-26.47,seton,not computable using this model,,,,US,,Wabash,,Pipe Creek Jr. Reef ,"fossils were collected from the flank beds of the reef; five lithologies were recognized:  limestone, swirly limestone, dolomite and dolomitic limestone, silty mudstone, and interreef siltstone.  97% of the beds in the measured sections were limestone or swirly limestone.  limestone described as white to gray, coarse-grained, and highly fossiliferous.  swirly limestone described as argillaceous, characterized by milky while sparry calcite mixed with stringers and blobs of green silt to clay sized particles, medium to coarse-grained gray limestone and echinodermal debris",grainstone,"shelly/skeletal,gray",,argillaceous,,packstone,,,,,"fossils were collected from the flank beds of the reef; five lithologies were recognized:  limestone, swirly limestone, dolomite and dolomitic limestone, silty mudstone, and interreef siltstone.  97% of the beds in the measured sections were limestone or swirly limestone.  limestone described as white to gray, coarse-grained, and highly fossiliferous.  swirly limestone described as argillaceous, characterized by milky while sparry calcite mixed with stringers and blobs of green silt to clay sized particles, medium to coarse-grained gray limestone and echinodermal debris",grainstone,"shelly/skeletal,gray",,argillaceous,,packstone,,,,,"reef, buildup or bioherm",,,Ludfordian,"D. M. Suchomel. 1975. Paleoecology and Petrology of Pipe Creek Jr. Reef (Niagaran-Cayugan), Grant County, Indiana.. Bloomington: Indiana University.",10/03/2000 11:35,13/03/2000 00:00
711480,occ,,,76171,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Desmoinesian,,313.8,305.9,Suchy and West,2001,25821,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Niggemann Quarry, Crawford, chaetetid reef mound",,Reef 3127,-94.933334,37.416668,gplates,101,mid,-30.55,-6.62,scotese,101,mid,-29.33,-5.18,seton,not computable using this model,,,,US,,Fort Scott,Marmaton,Higginsville Limestone,,"""limestone""",,lithified,,,,,,,,,"""limestone""",,lithified,,,,,,,,"reef, buildup or bioherm",,,Moscovian,D. R. Suchy and R. R. West. 2001. Chaetetid buildups in a Westphalian (Desmoinesian) cyclothem in southeastern Kansas. Palaios 16:425-443,15/11/2007 06:27,15/11/2007 08:27
493444,occ,,,49835,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Moscovian,,315.2,307,Toomey,1980,13393,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Algal wacke-packstones, Phylloid algal bank complex, New Mexico",,,-105.283333,35.666668,gplates,101,mid,-38.97,-3.8,scotese,101,mid,-37.37,-1.9,seton,not computable using this model,,,,US,,La Pasada,,,,wackestone,,lithified,,,packstone,,lithified,,,,wackestone,,lithified,,,packstone,,lithified,,,"reef, buildup or bioherm",,,Moscovian,D. F. Toomey. 1980. History of a Late Carboniferous phylloid algal bank complex in northeastern New Mexico. Lethaia 13:249-267,28/04/2005 04:37,01/05/2005 14:52
493688,occ,,,49837,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Moscovian,,315.2,307,Toomey,1980,13393,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Pelletal-foraminiferal microfacies , Phylloid algal bank complex, New Mexico",,,-105.283333,35.666668,gplates,101,mid,-38.97,-3.8,scotese,101,mid,-37.37,-1.9,seton,not computable using this model,,,,US,,La Pasada,,,,wackestone,shelly/skeletal,lithified,,,,,,,,,wackestone,shelly/skeletal,lithified,,,,,,,,"reef, buildup or bioherm",,,Moscovian,D. F. Toomey. 1980. History of a Late Carboniferous phylloid algal bank complex in northeastern New Mexico. Lethaia 13:249-267,01/05/2005 12:37,01/05/2005 14:51
493707,occ,,,49838,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Moscovian,,315.2,307,Toomey,1980,13393,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Crinoidal grainstones , Phylloid algal bank complex, New Mexico",,,-105.283333,35.666668,gplates,101,mid,-38.97,-3.8,scotese,101,mid,-37.37,-1.9,seton,not computable using this model,,,,US,,La Pasada,,,,packstone,shelly/skeletal,lithified,,,grainstone,shelly/skeletal,lithified,,,,packstone,shelly/skeletal,lithified,,,grainstone,shelly/skeletal,lithified,,,"reef, buildup or bioherm",,,Moscovian,D. F. Toomey. 1980. History of a Late Carboniferous phylloid algal bank complex in northeastern New Mexico. Lethaia 13:249-267,01/05/2005 12:45,01/05/2005 14:50
705313,occ,,,75646,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Asselian,Sakmarian,298.9,290.1,Toomey,1976,25559,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Vinton Canyon, Franklin Mountains, phylloid-algal horizon",,Reef 329,-106.533333,31.966667,gplates,101,mid,-36.77,0.61,scotese,101,mid,-38.26,-1.87,seton,not computable using this model,,,,US,,Hueco,,,phylloid-algal packstone,packstone,,lithified,,Y,,,,,,phylloid-algal packstone,packstone,,lithified,,Y,,,,,,"reef, buildup or bioherm",,,Sakmarian,"D. F. Toomey. 1976. Paleosynecology of a Permian plant dominated marine community. Neues Jahrbuch fuer Geologie und Palaeontologie, Abhandlungen 152(1):1-18",24/10/2007 04:42,24/10/2007 06:42
90439,occ,,,6750,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Brigantian,,336,326.4,Waters,1978,414,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Mountain Star, Sample 6, Bangor Limestone, Colbert Co., Alabama",,,-87.629166,34.587502,gplates,101,mid,-45.14,-27.65,scotese,101,mid,-32.55,-16.56,seton,not computable using this model,,,,US,,Bangor Limestone,,,brachipod packstone,packstone,shelly/skeletal,,,,,,,,,brachipod packstone,packstone,shelly/skeletal,,,,,,,,,shallow subtidal indet.,,,Visean,"J. A. Waters. 1978. The Paleontology and Paleoecology of the Lower Bangor Limestone (Chesterian, Mississippian)in northwestern Alabama.. Bloomington: Indiana University.",14/03/2000 16:49,14/03/2000 18:49
90466,occ,,,6751,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Brigantian,,336,326.4,Waters,1978,414,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Mountain Star, Sample 7, Bangor Limestone, Colbert Co., Alabama",,,-87.629166,34.587502,gplates,101,mid,-45.14,-27.65,scotese,101,mid,-32.55,-16.56,seton,not computable using this model,,,,US,,Bangor Limestone,,,calcareous siltstone,siltstone,,,calcareous,,,,,,,calcareous siltstone,siltstone,,,calcareous,,,,,,,shallow subtidal indet.,,,Visean,"J. A. Waters. 1978. The Paleontology and Paleoecology of the Lower Bangor Limestone (Chesterian, Mississippian)in northwestern Alabama.. Bloomington: Indiana University.",14/03/2000 17:01,14/03/2000 19:01
90496,occ,,,6754,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Brigantian,,336,326.4,Waters,1978,414,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Mountain Star, Sample 8, Bangor Limestone, Colbert Co., Alabama",,,-87.629166,34.587502,gplates,101,mid,-45.14,-27.65,scotese,101,mid,-32.55,-16.56,seton,not computable using this model,,,,US,,Bangor Limestone,,,blue-gray calcareous mudstone-wackestone,lime mudstone,gray,,calcareous,,wackestone,,,,,blue-gray calcareous mudstone-wackestone,lime mudstone,gray,,calcareous,,wackestone,,,,,shallow subtidal indet.,,,Visean,"J. A. Waters. 1978. The Paleontology and Paleoecology of the Lower Bangor Limestone (Chesterian, Mississippian)in northwestern Alabama.. Bloomington: Indiana University.",14/03/2000 17:14,14/03/2000 19:14
90559,occ,,,6757,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Brigantian,,336,326.4,Waters,1978,414,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Mountain Star, Sample 10, Bangor Limestone, Colbert Co., Alabama",,,-87.629166,34.587502,gplates,101,mid,-45.14,-27.65,scotese,101,mid,-32.55,-16.56,seton,not computable using this model,,,,US,,Bangor Limestone,,,calcareous shale,"""shale""",,,calcareous,,,,,,,calcareous shale,"""shale""",,,calcareous,,,,,,,shallow subtidal indet.,,,Visean,"J. A. Waters. 1978. The Paleontology and Paleoecology of the Lower Bangor Limestone (Chesterian, Mississippian)in northwestern Alabama.. Bloomington: Indiana University.",14/03/2000 17:37,14/03/2000 19:37
90584,occ,,,6759,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Brigantian,,336,326.4,Waters,1978,414,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Mountain Star, Sample 11, Bangor Limestone, Colbert Co., Alabama",,,-87.629166,34.587502,gplates,101,mid,-45.14,-27.65,scotese,101,mid,-32.55,-16.56,seton,not computable using this model,,,,US,,Bangor Limestone,,,fenestrate bryozoan wackestone,wackestone,shelly/skeletal,,,,,,,,,fenestrate bryozoan wackestone,wackestone,shelly/skeletal,,,,,,,,,shallow subtidal indet.,,,Visean,"J. A. Waters. 1978. The Paleontology and Paleoecology of the Lower Bangor Limestone (Chesterian, Mississippian)in northwestern Alabama.. Bloomington: Indiana University.",14/03/2000 17:46,14/03/2000 19:46
90626,occ,,,6762,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Brigantian,,336,326.4,Waters,1978,414,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Pilgram's Place, sample 3, Bangor Limestone, Franklin Co., Alabama",,,-87.583336,34.522778,gplates,101,mid,-45.17,-27.72,scotese,101,mid,-32.55,-16.63,seton,not computable using this model,,,,US,,Bangor Limestone,,,calcareous siltstone ,siltstone,,,calcareous,,,,,,,calcareous siltstone ,siltstone,,,calcareous,,,,,,,transition zone/lower shoreface,,,Visean,"J. A. Waters. 1978. The Paleontology and Paleoecology of the Lower Bangor Limestone (Chesterian, Mississippian)in northwestern Alabama.. Bloomington: Indiana University.",14/03/2000 22:00,15/03/2000 00:00
90654,occ,,,6763,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Brigantian,,336,326.4,Waters,1978,414,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Pilgram's Place, sample 4, Bangor Limestone, Franklin Co., Alabama",,,-87.583336,34.522778,gplates,101,mid,-45.17,-27.72,scotese,101,mid,-32.55,-16.63,seton,not computable using this model,,,,US,,Bangor Limestone,,,"calcareous siltstone; brachipods, molluscs, bryozoans",siltstone,shelly/skeletal,,calcareous,,,,,,,"calcareous siltstone; brachipods, molluscs, bryozoans",siltstone,shelly/skeletal,,calcareous,,,,,,,transition zone/lower shoreface,,,Visean,"J. A. Waters. 1978. The Paleontology and Paleoecology of the Lower Bangor Limestone (Chesterian, Mississippian)in northwestern Alabama.. Bloomington: Indiana University.",14/03/2000 22:00,15/03/2000 00:00
90703,occ,,,6764,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Brigantian,,336,326.4,Waters,1978,414,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Pilgram's Place, sample 5, Bangor Limestone, Franklin Co., Alabama",,,-87.583336,34.522778,gplates,101,mid,-45.17,-27.72,scotese,101,mid,-32.55,-16.63,seton,not computable using this model,,,,US,,Bangor Limestone,,,echinoderm-fenestrate bryozoan wackestone,wackestone,shelly/skeletal,,,,,,,,,echinoderm-fenestrate bryozoan wackestone,wackestone,shelly/skeletal,,,,,,,,,shallow subtidal indet.,,,Visean,"J. A. Waters. 1978. The Paleontology and Paleoecology of the Lower Bangor Limestone (Chesterian, Mississippian)in northwestern Alabama.. Bloomington: Indiana University.",14/03/2000 22:00,15/03/2000 00:00
